match_id,match_num,year,cup_name,round,date,time,team1,team2,team1_normalized,team2_normalized,team1_score_final,team2_score_final,total_goals_final,winner,loser,is_draw,goal_difference,group,ground,status,match_played,has_goals_events
1958_25,,1958,World Cup 1958,Matchday 3,1958-06-15,,England,Austria,England,Austria,2.0,2.0,4.0,,,True,0.0,Group 4,"Ryavallen, Borås",played,True,False
1958_26,,1958,World Cup 1958,Matchday 3,1958-06-15,,Brazil,Soviet Union,Brazil,Russia,2.0,0.0,2.0,Brazil,Russia,False,2.0,Group 4,"Ullevi, Gothenburg",played,True,False
1958_27,,1958,World Cup 1958,Group 4 Play-off,1958-06-17,,Soviet Union,England,Russia,England,1.0,0.0,1.0,Russia,England,False,1.0,,"Ullevi, Gothenburg",played,True,False
1958_28,,1958,World Cup 1958,Quarter-finals,1958-06-19,,France,Northern Ireland,France,Northern Ireland,4.0,0.0,4.0,France,Northern Ireland,False,4.0,,"Idrottsparken, Norrköping",played,True,False
1958_29,,1958,World Cup 1958,Quarter-finals,1958-06-19,,Sweden,Soviet Union,Sweden,Russia,2.0,0.0,2.0,Sweden,Russia,False,2.0,,"Råsunda Stadium, Solna",played,True,False
1958_30,,1958,World Cup 1958,Quarter-finals,1958-06-19,,Brazil,Wales,Brazil,Wales,1.0,0.0,1.0,Brazil,Wales,False,1.0,,"Ullevi, Gothenburg",played,True,False
1958_31,,1958,World Cup 1958,Quarter-finals,1958-06-19,,West Germany,Yugoslavia,Germany,Serbia,1.0,0.0,1.0,Germany,Serbia,False,1.0,,"Malmö Stadion, Malmö",played,True,False
1958_32,,1958,World Cup 1958,Semi-finals,1958-06-24,,France,Brazil,France,Brazil,2.0,5.0,7.0,Brazil,France,False,3.0,,"Råsunda Stadium, Solna",played,True,False
1958_33,,1958,World Cup 1958,Semi-finals,1958-06-24,,West Germany,Sweden,Germany,Sweden,1.0,3.0,4.0,Sweden,Germany,False,2.0,,"Ullevi, Gothenburg",played,True,False
1958_34,,1958,World Cup 1958,Match for third place,1958-06-28,,West Germany,France,Germany,France,3.0,6.0,9.0,France,Germany,False,3.0,,"Ullevi, Gothenburg",played,True,False
1958_35,,1958,World Cup 1958,Final,1958-06-29,,Sweden,Brazil,Sweden,Brazil,2.0,5.0,7.0,Brazil,Sweden,False,3.0,,"Råsunda Stadium, Solna",played,True,False
1962_1,,1962,World Cup 1962,Matchday 1,1962-05-30,,Uruguay,Colombia,Uruguay,Colombia,2.0,1.0,3.0,Uruguay,Colombia,False,1.0,Group 1,"Estadio Carlos Dittborn, Arica",played,True,False
1962_2,,1962,World Cup 1962,Matchday 1,1962-05-31,,Soviet Union,Yugoslavia,Russia,Serbia,2.0,0.0,2.0,Russia,Serbia,False,2.0,Group 1,"Estadio Carlos Dittborn, Arica",played,True,False
1962_3,,1962,World Cup 1962,Matchday 2,1962-06-02,,Yugoslavia,Uruguay,Serbia,Uruguay,3.0,1.0,4.0,Serbia,Uruguay,False,2.0,Group 1,"Estadio Carlos Dittborn, Arica",played,True,False
1962_4,,1962,World Cup 1962,Matchday 2,1962-06-03,,Soviet Union,Colombia,Russia,Colombia,4.0,4.0,8.0,,,True,0.0,Group 1,"Estadio Carlos Dittborn, Arica",played,True,False
1962_5,,1962,World Cup 1962,Matchday 3,1962-06-06,,Soviet Union,Uruguay,Russia,Uruguay,2.0,1.0,3.0,Russia,Uruguay,False,1.0,Group 1,"Estadio Carlos Dittborn, Arica",played,True,False
1962_6,,1962,World Cup 1962,Matchday 3,1962-06-07,,Yugoslavia,Colombia,Serbia,Colombia,5.0,0.0,5.0,Serbia,Colombia,False,5.0,Group 1,"Estadio Carlos Dittborn, Arica",played,True,False
1962_7,,1962,World Cup 1962,Matchday 1,1962-05-30,,Chile,Switzerland,Chile,Switzerland,3.0,1.0,4.0,Chile,Switzerland,False,2.0,Group 2,"Estadio Nacional, Santiago",played,True,False
1962_8,,1962,World Cup 1962,Matchday 1,1962-05-31,,West Germany,Italy,Germany,Italy,0.0,0.0,0.0,,,True,0.0,Group 2,"Estadio Nacional, Santiago",played,True,False
1962_9,,1962,World Cup 1962,Matchday 2,1962-06-02,,Chile,Italy,Chile,Italy,2.0,0.0,2.0,Chile,Italy,False,2.0,Group 2,"Estadio Nacional, Santiago",played,True,False
1962_10,,1962,World Cup 1962,Matchday 2,1962-06-03,,West Germany,Switzerland,Germany,Switzerland,2.0,1.0,3.0,Germany,Switzerland,False,1.0,Group 2,"Estadio Nacional, Santiago",played,True,False
1962_11,,1962,World Cup 1962,Matchday 3,1962-06-06,,West Germany,Chile,Germany,Chile,2.0,0.0,2.0,Germany,Chile,False,2.0,Group 2,"Estadio Nacional, Santiago",played,True,False
1962_12,,1962,World Cup 1962,Matchday 3,1962-06-07,,Italy,Switzerland,Italy,Switzerland,3.0,0.0,3.0,Italy,Switzerland,False,3.0,Group 2,"Estadio Nacional, Santiago",played,True,False
1962_13,,1962,World Cup 1962,Matchday 1,1962-05-30,,Brazil,Mexico,Brazil,Mexico,2.0,0.0,2.0,Brazil,Mexico,False,2.0,Group 3,"Estadio Sausalito, Viña del Mar",played,True,False
1962_14,,1962,World Cup 1962,Matchday 1,1962-05-31,,Czechoslovakia,Spain,Czech Republic,Spain,1.0,0.0,1.0,Czech Republic,Spain,False,1.0,Group 3,"Estadio Sausalito, Viña del Mar",played,True,False
1962_15,,1962,World Cup 1962,Matchday 2,1962-06-02,,Brazil,Czechoslovakia,Brazil,Czech Republic,0.0,0.0,0.0,,,True,0.0,Group 3,"Estadio Sausalito, Viña del Mar",played,True,False
1962_16,,1962,World Cup 1962,Matchday 2,1962-06-03,,Spain,Mexico,Spain,Mexico,1.0,0.0,1.0,Spain,Mexico,False,1.0,Group 3,"Estadio Sausalito, Viña del Mar",played,True,False
1962_17,,1962,World Cup 1962,Matchday 3,1962-06-06,,Brazil,Spain,Brazil,Spain,2.0,1.0,3.0,Brazil,Spain,False,1.0,Group 3,"Estadio Sausalito, Viña del Mar",played,True,False
1962_18,,1962,World Cup 1962,Matchday 3,1962-06-07,,Mexico,Czechoslovakia,Mexico,Czech Republic,3.0,1.0,4.0,Mexico,Czech Republic,False,2.0,Group 3,"Estadio Sausalito, Viña del Mar",played,True,False
1962_19,,1962,World Cup 1962,Matchday 1,1962-05-30,,Argentina,Bulgaria,Argentina,Bulgaria,1.0,0.0,1.0,Argentina,Bulgaria,False,1.0,Group 4,"Estadio El Teniente, Rancagua",played,True,False
1962_20,,1962,World Cup 1962,Matchday 1,1962-05-31,,Hungary,England,Hungary,England,2.0,1.0,3.0,Hungary,England,False,1.0,Group 4,"Estadio El Teniente, Rancagua",played,True,False
1962_21,,1962,World Cup 1962,Matchday 2,1962-06-02,,England,Argentina,England,Argentina,3.0,1.0,4.0,England,Argentina,False,2.0,Group 4,"Estadio El Teniente, Rancagua",played,True,False
1962_22,,1962,World Cup 1962,Matchday 2,1962-06-03,,Hungary,Bulgaria,Hungary,Bulgaria,6.0,1.0,7.0,Hungary,Bulgaria,False,5.0,Group 4,"Estadio El Teniente, Rancagua",played,True,False
1962_23,,1962,World Cup 1962,Matchday 3,1962-06-06,,Hungary,Argentina,Hungary,Argentina,0.0,0.0,0.0,,,True,0.0,Group 4,"Estadio El Teniente, Rancagua",played,True,False
1962_24,,1962,World Cup 1962,Matchday 3,1962-06-07,,England,Bulgaria,England,Bulgaria,0.0,0.0,0.0,,,True,0.0,Group 4,"Estadio El Teniente, Rancagua",played,True,False
1962_25,,1962,World Cup 1962,Quarter-finals,1962-06-10,,Chile,Soviet Union,Chile,Russia,2.0,1.0,3.0,Chile,Russia,False,1.0,,"Estadio Carlos Dittborn, Arica",played,True,False
1962_26,,1962,World Cup 1962,Quarter-finals,1962-06-10,,Yugoslavia,West Germany,Serbia,Germany,1.0,0.0,1.0,Serbia,Germany,False,1.0,,"Estadio Nacional, Santiago",played,True,False
1962_27,,1962,World Cup 1962,Quarter-finals,1962-06-10,,Brazil,England,Brazil,England,3.0,1.0,4.0,Brazil,England,False,2.0,,"Estadio Sausalito, Viña del Mar",played,True,False
1962_28,,1962,World Cup 1962,Quarter-finals,1962-06-10,,Czechoslovakia,Hungary,Czech Republic,Hungary,1.0,0.0,1.0,Czech Republic,Hungary,False,1.0,,"Estadio El Teniente, Rancagua",played,True,False
1962_29,,1962,World Cup 1962,Semi-finals,1962-06-13,,Brazil,Chile,Brazil,Chile,4.0,2.0,6.0,Brazil,Chile,False,2.0,,"Estadio Nacional, Santiago",played,True,False
1962_30,,1962,World Cup 1962,Semi-finals,1962-06-13,,Czechoslovakia,Yugoslavia,Czech Republic,Serbia,3.0,1.0,4.0,Czech Republic,Serbia,False,2.0,,"Estadio Sausalito, Viña del Mar",played,True,False
1962_31,,1962,World Cup 1962,Third-place match,1962-06-16,,Chile,Yugoslavia,Chile,Serbia,1.0,0.0,1.0,Chile,Serbia,False,1.0,,"Estadio Nacional, Santiago",played,True,False
1962_32,,1962,World Cup 1962,Final,1962-06-17,,Brazil,Czechoslovakia,Brazil,Czech Republic,3.0,1.0,4.0,Brazil,Czech Republic,False,2.0,,"Estadio Nacional, Santiago",played,True,False
1966_1,,1966,World Cup 1966,Matchday 1,1966-07-11,,England,Uruguay,England,Uruguay,0.0,0.0,0.0,,,True,0.0,Group 1,"Wembley Stadium, London",played,True,False
1966_2,,1966,World Cup 1966,Matchday 1,1966-07-13,,France,Mexico,France,Mexico,1.0,1.0,2.0,,,True,0.0,Group 1,"Wembley Stadium, London",played,True,False
1966_3,,1966,World Cup 1966,Matchday 2,1966-07-15,,Uruguay,France,Uruguay,France,2.0,1.0,3.0,Uruguay,France,False,1.0,Group 1,"White City Stadium, London",played,True,False
1966_4,,1966,World Cup 1966,Matchday 2,1966-07-16,,England,Mexico,England,Mexico,2.0,0.0,2.0,England,Mexico,False,2.0,Group 1,"Wembley Stadium, London",played,True,False
1966_5,,1966,World Cup 1966,Matchday 3,1966-07-19,,Mexico,Uruguay,Mexico,Uruguay,0.0,0.0,0.0,,,True,0.0,Group 1,"Wembley Stadium, London",played,True,False
1966_6,,1966,World Cup 1966,Matchday 3,1966-07-20,,England,France,England,France,2.0,0.0,2.0,England,France,False,2.0,Group 1,"Wembley Stadium, London",played,True,False
1966_7,,1966,World Cup 1966,Matchday 1,1966-07-12,,West Germany,Switzerland,Germany,Switzerland,5.0,0.0,5.0,Germany,Switzerland,False,5.0,Group 2,"Hillsborough Stadium, Sheffield",played,True,False
1966_8,,1966,World Cup 1966,Matchday 1,1966-07-13,,Argentina,Spain,Argentina,Spain,2.0,1.0,3.0,Argentina,Spain,False,1.0,Group 2,"Villa Park, Birmingham",played,True,False
1966_9,,1966,World Cup 1966,Matchday 2,1966-07-15,,Spain,Switzerland,Spain,Switzerland,2.0,1.0,3.0,Spain,Switzerland,False,1.0,Group 2,"Hillsborough Stadium, Sheffield",played,True,False
1966_10,,1966,World Cup 1966,Matchday 2,1966-07-16,,Argentina,West Germany,Argentina,Germany,0.0,0.0,0.0,,,True,0.0,Group 2,"Villa Park, Birmingham",played,True,False
1966_11,,1966,World Cup 1966,Matchday 3,1966-07-19,,Argentina,Switzerland,Argentina,Switzerland,2.0,0.0,2.0,Argentina,Switzerland,False,2.0,Group 2,"Hillsborough Stadium, Sheffield",played,True,False
1966_12,,1966,World Cup 1966,Matchday 3,1966-07-20,,West Germany,Spain,Germany,Spain,2.0,1.0,3.0,Germany,Spain,False,1.0,Group 2,"Villa Park, Birmingham",played,True,False
1966_13,,1966,World Cup 1966,Matchday 1,1966-07-12,,Brazil,Bulgaria,Brazil,Bulgaria,2.0,0.0,2.0,Brazil,Bulgaria,False,2.0,Group 3,"Goodison Park, Liverpool",played,True,False
1966_14,,1966,World Cup 1966,Matchday 1,1966-07-13,,Portugal,Hungary,Portugal,Hungary,3.0,1.0,4.0,Portugal,Hungary,False,2.0,Group 3,"Old Trafford, Manchester",played,True,False
1966_15,,1966,World Cup 1966,Matchday 2,1966-07-15,,Hungary,Brazil,Hungary,Brazil,3.0,1.0,4.0,Hungary,Brazil,False,2.0,Group 3,"Goodison Park, Liverpool",played,True,False
1966_16,,1966,World Cup 1966,Matchday 2,1966-07-16,,Portugal,Bulgaria,Portugal,Bulgaria,3.0,0.0,3.0,Portugal,Bulgaria,False,3.0,Group 3,"Old Trafford, Manchester",played,True,False
1966_17,,1966,World Cup 1966,Matchday 3,1966-07-19,,Portugal,Brazil,Portugal,Brazil,3.0,1.0,4.0,Portugal,Brazil,False,2.0,Group 3,"Goodison Park, Liverpool",played,True,False
1966_18,,1966,World Cup 1966,Matchday 3,1966-07-20,,Hungary,Bulgaria,Hungary,Bulgaria,3.0,1.0,4.0,Hungary,Bulgaria,False,2.0,Group 3,"Old Trafford, Manchester",played,True,False
1966_19,,1966,World Cup 1966,Matchday 1,1966-07-12,,Soviet Union,North Korea,Russia,North Korea,3.0,0.0,3.0,Russia,North Korea,False,3.0,Group 4,"Ayresome Park, Middlesbrough",played,True,False
1966_20,,1966,World Cup 1966,Matchday 1,1966-07-13,,Italy,Chile,Italy,Chile,2.0,0.0,2.0,Italy,Chile,False,2.0,Group 4,"Roker Park, Sunderland",played,True,False
1966_21,,1966,World Cup 1966,Matchday 2,1966-07-15,,Chile,North Korea,Chile,North Korea,1.0,1.0,2.0,,,True,0.0,Group 4,"Ayresome Park, Middlesbrough",played,True,False
1966_22,,1966,World Cup 1966,Matchday 2,1966-07-16,,Soviet Union,Italy,Russia,Italy,1.0,0.0,1.0,Russia,Italy,False,1.0,Group 4,"Roker Park, Sunderland",played,True,False
1966_23,,1966,World Cup 1966,Matchday 3,1966-07-19,,North Korea,Italy,North Korea,Italy,1.0,0.0,1.0,North Korea,Italy,False,1.0,Group 4,"Ayresome Park, Middlesbrough",played,True,False
1966_24,,1966,World Cup 1966,Matchday 3,1966-07-20,,Soviet Union,Chile,Russia,Chile,2.0,1.0,3.0,Russia,Chile,False,1.0,Group 4,"Roker Park, Sunderland",played,True,False
1966_25,,1966,World Cup 1966,Quarter-finals,1966-07-23,,England,Argentina,England,Argentina,1.0,0.0,1.0,England,Argentina,False,1.0,,"Wembley Stadium, London",played,True,False
1966_26,,1966,World Cup 1966,Quarter-finals,1966-07-23,,West Germany,Uruguay,Germany,Uruguay,4.0,0.0,4.0,Germany,Uruguay,False,4.0,,"Hillsborough Stadium, Sheffield",played,True,False
1966_27,,1966,World Cup 1966,Quarter-finals,1966-07-23,,Soviet Union,Hungary,Russia,Hungary,2.0,1.0,3.0,Russia,Hungary,False,1.0,,"Roker Park, Sunderland",played,True,False
1966_28,,1966,World Cup 1966,Quarter-finals,1966-07-23,,Portugal,North Korea,Portugal,North Korea,5.0,3.0,8.0,Portugal,North Korea,False,2.0,,"Goodison Park, Liverpool",played,True,False
1966_29,,1966,World Cup 1966,Semi-finals,1966-07-25,,West Germany,Soviet Union,Germany,Russia,2.0,1.0,3.0,Germany,Russia,False,1.0,,"Goodison Park, Liverpool",played,True,False
1966_30,,1966,World Cup 1966,Semi-finals,1966-07-26,,England,Portugal,England,Portugal,2.0,1.0,3.0,England,Portugal,False,1.0,,"Wembley Stadium, London",played,True,False
1966_31,,1966,World Cup 1966,Third-place match,1966-07-28,,Portugal,Soviet Union,Portugal,Russia,2.0,1.0,3.0,Portugal,Russia,False,1.0,,"Wembley Stadium, London",played,True,False
1966_32,,1966,World Cup 1966,Final,1966-07-30,,England,West Germany,England,Germany,4.0,2.0,6.0,England,Germany,False,2.0,,"Wembley Stadium, London",played,True,False
1970_1,,1970,World Cup 1970,Matchday 1,1970-05-31,,Mexico,Soviet Union,Mexico,Russia,0.0,0.0,0.0,,,True,0.0,Group 1,"Estadio Azteca, Mexico City",played,True,False
1970_2,,1970,World Cup 1970,Matchday 1,1970-06-03,,Belgium,El Salvador,Belgium,El Salvador,3.0,0.0,3.0,Belgium,El Salvador,False,3.0,Group 1,"Estadio Azteca, Mexico City",played,True,False
1970_3,,1970,World Cup 1970,Matchday 2,1970-06-06,,Soviet Union,Belgium,Russia,Belgium,4.0,1.0,5.0,Russia,Belgium,False,3.0,Group 1,"Estadio Azteca, Mexico City",played,True,False
1970_4,,1970,World Cup 1970,Matchday 2,1970-06-07,,Mexico,El Salvador,Mexico,El Salvador,4.0,0.0,4.0,Mexico,El Salvador,False,4.0,Group 1,"Estadio Azteca, Mexico City",played,True,False
1970_5,,1970,World Cup 1970,Matchday 3,1970-06-10,,Soviet Union,El Salvador,Russia,El Salvador,2.0,0.0,2.0,Russia,El Salvador,False,2.0,Group 1,"Estadio Azteca, Mexico City",played,True,False
1970_6,,1970,World Cup 1970,Matchday 3,1970-06-11,,Mexico,Belgium,Mexico,Belgium,1.0,0.0,1.0,Mexico,Belgium,False,1.0,Group 1,"Estadio Azteca, Mexico City",played,True,False
1970_7,,1970,World Cup 1970,Matchday 1,1970-06-02,,Uruguay,Israel,Uruguay,Israel,2.0,0.0,2.0,Uruguay,Israel,False,2.0,Group 2,"Estadio Cuauhtémoc, Puebla",played,True,False
1970_8,,1970,World Cup 1970,Matchday 1,1970-06-03,,Italy,Sweden,Italy,Sweden,1.0,0.0,1.0,Italy,Sweden,False,1.0,Group 2,"Estadio Luis Dosal, Toluca",played,True,False
1970_9,,1970,World Cup 1970,Matchday 2,1970-06-06,,Uruguay,Italy,Uruguay,Italy,0.0,0.0,0.0,,,True,0.0,Group 2,"Estadio Cuauhtémoc, Puebla",played,True,False
1970_10,,1970,World Cup 1970,Matchday 2,1970-06-07,,Sweden,Israel,Sweden,Israel,1.0,1.0,2.0,,,True,0.0,Group 2,"Estadio Luis Dosal, Toluca",played,True,False
1970_11,,1970,World Cup 1970,Matchday 3,1970-06-10,,Uruguay,Sweden,Uruguay,Sweden,0.0,1.0,1.0,Sweden,Uruguay,False,1.0,Group 2,"Estadio Cuauhtémoc, Puebla",played,True,False
1970_12,,1970,World Cup 1970,Matchday 3,1970-06-11,,Israel,Italy,Israel,Italy,0.0,0.0,0.0,,,True,0.0,Group 2,"Estadio Luis Dosal, Toluca",played,True,False
1970_13,,1970,World Cup 1970,Matchday 1,1970-06-02,,Romania,England,Romania,England,0.0,1.0,1.0,England,Romania,False,1.0,Group 3,"Estadio Jalisco, Guadalajara",played,True,False
1970_14,,1970,World Cup 1970,Matchday 1,1970-06-03,,Czechoslovakia,Brazil,Czech Republic,Brazil,1.0,4.0,5.0,Brazil,Czech Republic,False,3.0,Group 3,"Estadio Jalisco, Guadalajara",played,True,False
1970_15,,1970,World Cup 1970,Matchday 2,1970-06-06,,Romania,Czechoslovakia,Romania,Czech Republic,2.0,1.0,3.0,Romania,Czech Republic,False,1.0,Group 3,"Estadio Jalisco, Guadalajara",played,True,False
1970_16,,1970,World Cup 1970,Matchday 2,1970-06-07,,England,Brazil,England,Brazil,0.0,1.0,1.0,Brazil,England,False,1.0,Group 3,"Estadio Jalisco, Guadalajara",played,True,False
1970_17,,1970,World Cup 1970,Matchday 3,1970-06-10,,Romania,Brazil,Romania,Brazil,2.0,3.0,5.0,Brazil,Romania,False,1.0,Group 3,"Estadio Jalisco, Guadalajara",played,True,False
1970_18,,1970,World Cup 1970,Matchday 3,1970-06-11,,England,Czechoslovakia,England,Czech Republic,1.0,0.0,1.0,England,Czech Republic,False,1.0,Group 3,"Estadio Jalisco, Guadalajara",played,True,False
1970_19,,1970,World Cup 1970,Matchday 1,1970-06-02,,Peru,Bulgaria,Peru,Bulgaria,3.0,2.0,5.0,Peru,Bulgaria,False,1.0,Group 4,"Estadio Nou Camp, León",played,True,False
1970_20,,1970,World Cup 1970,Matchday 1,1970-06-03,,Morocco,West Germany,Morocco,Germany,1.0,2.0,3.0,Germany,Morocco,False,1.0,Group 4,"Estadio Nou Camp, León",played,True,False
1970_21,,1970,World Cup 1970,Matchday 2,1970-06-06,,Peru,Morocco,Peru,Morocco,3.0,0.0,3.0,Peru,Morocco,False,3.0,Group 4,"Estadio Nou Camp, León",played,True,False
1970_22,,1970,World Cup 1970,Matchday 2,1970-06-07,,Bulgaria,West Germany,Bulgaria,Germany,2.0,5.0,7.0,Germany,Bulgaria,False,3.0,Group 4,"Estadio Nou Camp, León",played,True,False
1970_23,,1970,World Cup 1970,Matchday 3,1970-06-10,,Peru,West Germany,Peru,Germany,1.0,3.0,4.0,Germany,Peru,False,2.0,Group 4,"Estadio Nou Camp, León",played,True,False
1970_24,,1970,World Cup 1970,Matchday 3,1970-06-11,,Bulgaria,Morocco,Bulgaria,Morocco,1.0,1.0,2.0,,,True,0.0,Group 4,"Estadio Nou Camp, León",played,True,False
1970_25,,1970,World Cup 1970,Quarter-finals,1970-06-14,,Soviet Union,Uruguay,Russia,Uruguay,0.0,1.0,1.0,Uruguay,Russia,False,1.0,,"Estadio Azteca, Mexico City",played,True,False
1970_26,,1970,World Cup 1970,Quarter-finals,1970-06-14,,Italy,Mexico,Italy,Mexico,4.0,1.0,5.0,Italy,Mexico,False,3.0,,"Estadio Luis Dosal, Toluca",played,True,False
1970_27,,1970,World Cup 1970,Quarter-finals,1970-06-14,,Brazil,Peru,Brazil,Peru,4.0,2.0,6.0,Brazil,Peru,False,2.0,,"Estadio Jalisco, Guadalajara",played,True,False
1970_28,,1970,World Cup 1970,Quarter-finals,1970-06-14,,West Germany,England,Germany,England,3.0,2.0,5.0,Germany,England,False,1.0,,"Estadio Nou Camp, León",played,True,False
1970_29,,1970,World Cup 1970,Semi-finals,1970-06-17,,Uruguay,Brazil,Uruguay,Brazil,1.0,3.0,4.0,Brazil,Uruguay,False,2.0,,"Estadio Jalisco, Guadalajara",played,True,False
1970_30,,1970,World Cup 1970,Semi-finals,1970-06-17,,Italy,West Germany,Italy,Germany,4.0,3.0,7.0,Italy,Germany,False,1.0,,"Estadio Azteca, Mexico City",played,True,False
1970_31,,1970,World Cup 1970,Match for third place,1970-06-20,,Uruguay,West Germany,Uruguay,Germany,0.0,1.0,1.0,Germany,Uruguay,False,1.0,,"Estadio Azteca, Mexico City",played,True,False
1970_32,,1970,World Cup 1970,Final,1970-06-21,,Brazil,Italy,Brazil,Italy,4.0,1.0,5.0,Brazil,Italy,False,3.0,,"Estadio Azteca, Mexico City",played,True,False
1974_1,,1974,World Cup 1974,Matchday 1,1974-06-14,,West Germany,Chile,Germany,Chile,1.0,0.0,1.0,Germany,Chile,False,1.0,Group 1,"Olympiastadion, West Berlin",played,True,False
1974_2,,1974,World Cup 1974,Matchday 1,1974-06-14,,East Germany,Australia,East Germany,Australia,2.0,0.0,2.0,East Germany,Australia,False,2.0,Group 1,"Volksparkstadion, Hamburg",played,True,False
1974_3,,1974,World Cup 1974,Matchday 2,1974-06-18,,Chile,East Germany,Chile,East Germany,1.0,1.0,2.0,,,True,0.0,Group 1,"Olympiastadion, West Berlin",played,True,False
1974_4,,1974,World Cup 1974,Matchday 2,1974-06-18,,Australia,West Germany,Australia,Germany,0.0,3.0,3.0,Germany,Australia,False,3.0,Group 1,"Volksparkstadion, Hamburg",played,True,False
1974_5,,1974,World Cup 1974,Matchday 3,1974-06-22,,Australia,Chile,Australia,Chile,0.0,0.0,0.0,,,True,0.0,Group 1,"Olympiastadion, West Berlin",played,True,False
1974_6,,1974,World Cup 1974,Matchday 3,1974-06-22,,East Germany,West Germany,East Germany,Germany,1.0,0.0,1.0,East Germany,Germany,False,1.0,Group 1,"Volksparkstadion, Hamburg",played,True,False
1974_7,,1974,World Cup 1974,Matchday 1,1974-06-13,,Brazil,Yugoslavia,Brazil,Serbia,0.0,0.0,0.0,,,True,0.0,Group 2,"Waldstadion, Frankfurt",played,True,False
1974_8,,1974,World Cup 1974,Matchday 1,1974-06-14,,Zaire,Scotland,Zaire,Scotland,0.0,2.0,2.0,Scotland,Zaire,False,2.0,Group 2,"Westfalenstadion, Dortmund",played,True,False
1974_9,,1974,World Cup 1974,Matchday 2,1974-06-18,,Yugoslavia,Zaire,Serbia,Zaire,9.0,0.0,9.0,Serbia,Zaire,False,9.0,Group 2,"Parkstadion, Gelsenkirchen",played,True,False
1974_10,,1974,World Cup 1974,Matchday 2,1974-06-18,,Scotland,Brazil,Scotland,Brazil,0.0,0.0,0.0,,,True,0.0,Group 2,"Waldstadion, Frankfurt",played,True,False
1974_11,,1974,World Cup 1974,Matchday 3,1974-06-22,,Scotland,Yugoslavia,Scotland,Serbia,1.0,1.0,2.0,,,True,0.0,Group 2,"Waldstadion, Frankfurt",played,True,False
1974_12,,1974,World Cup 1974,Matchday 3,1974-06-22,,Zaire,Brazil,Zaire,Brazil,0.0,3.0,3.0,Brazil,Zaire,False,3.0,Group 2,"Parkstadion, Gelsenkirchen",played,True,False
1974_13,,1974,World Cup 1974,Matchday 1,1974-06-15,,Uruguay,Netherlands,Uruguay,Netherlands,0.0,2.0,2.0,Netherlands,Uruguay,False,2.0,Group 3,"Niedersachsenstadion, Hanover",played,True,False
1974_14,,1974,World Cup 1974,Matchday 1,1974-06-15,,Sweden,Bulgaria,Sweden,Bulgaria,0.0,0.0,0.0,,,True,0.0,Group 3,"Rheinstadion, Düsseldorf",played,True,False
1974_15,,1974,World Cup 1974,Matchday 2,1974-06-19,,Netherlands,Sweden,Netherlands,Sweden,0.0,0.0,0.0,,,True,0.0,Group 3,"Westfalenstadion, Dortmund",played,True,False
1974_16,,1974,World Cup 1974,Matchday 2,1974-06-19,,Uruguay,Bulgaria,Uruguay,Bulgaria,1.0,1.0,2.0,,,True,0.0,Group 3,"Niedersachsenstadion, Hanover",played,True,False
1974_17,,1974,World Cup 1974,Matchday 3,1974-06-23,,Netherlands,Bulgaria,Netherlands,Bulgaria,4.0,1.0,5.0,Netherlands,Bulgaria,False,3.0,Group 3,"Westfalenstadion, Dortmund",played,True,False
1974_18,,1974,World Cup 1974,Matchday 3,1974-06-23,,Sweden,Uruguay,Sweden,Uruguay,3.0,0.0,3.0,Sweden,Uruguay,False,3.0,Group 3,"Rheinstadion, Düsseldorf",played,True,False
1974_19,,1974,World Cup 1974,Matchday 1,1974-06-15,,Italy,Haiti,Italy,Haiti,3.0,1.0,4.0,Italy,Haiti,False,2.0,Group 4,"Olympiastadion, München",played,True,False
1974_20,,1974,World Cup 1974,Matchday 1,1974-06-15,,Poland,Argentina,Poland,Argentina,3.0,2.0,5.0,Poland,Argentina,False,1.0,Group 4,"Neckarstadion, Stuttgart",played,True,False
1974_21,,1974,World Cup 1974,Matchday 2,1974-06-19,,Haiti,Poland,Haiti,Poland,0.0,7.0,7.0,Poland,Haiti,False,7.0,Group 4,"Olympiastadion, München",played,True,False
